# YLR406C_YDL075W YER131W_YGL189C YDR502C_YLR180W YML026C_YDR450W YNL301C_YOL120C YHR106W_YDR353W YIL057C_YER067W YPL087W_YBR183W YNL069C_YIL133C YDR518W_YCL043C YGR043C_YLR354C YPR157W_YGR141W YDR099W_YER177W YBR024W_YBR037C YPL037C_YDR252W YMR143W_YDL083C YPR159W_YGR143W YJL177W_YKL180W YGL133W_YPL216W YJR048W_YEL039C YBR191W_YPL079W YER074W_YIL069C YDR418W_YEL054C YNL049C_YIL109C YBR117C_YPR074C YPL232W_YMR183C YLR284C_YOR180C YBL087C_YER117W YGL062W_YBR218C YIR033W_YKL020C YMR243C_YOR316C YLR333C_YGR027C YMR142C_YDL082W YER102W_YBL072C YAL056W_YOR371C YDR438W_YML018C
3.360000000000000000e+02 3.540000000000000000e+02 1.143000000000000000e+03 4.200000000000000000e+02 5.550000000000000000e+02 9.540000000000000000e+02 4.650000000000000000e+02 9.180000000000000000e+02 5.910000000000000000e+02 1.494000000000000000e+03 9.930000000000000000e+02 1.209000000000000000e+03 7.440000000000000000e+02 8.310000000000000000e+02 4.260000000000000000e+02 4.020000000000000000e+02 2.007000000000000000e+03 5.490000000000000000e+02 2.862000000000000000e+03 3.240000000000000000e+02 4.770000000000000000e+02 3.990000000000000000e+02 4.890000000000000000e+02 2.502000000000000000e+03 2.037000000000000000e+03 8.640000000000000000e+02 8.040000000000000000e+02 4.080000000000000000e+02 3.387000000000000000e+03 2.511000000000000000e+03 1.119000000000000000e+03 3.210000000000000000e+02 5.910000000000000000e+02 5.940000000000000000e+02 1.965000000000000000e+03 9.930000000000000000e+02
-1.267787072693336313e+03 -1.322400254341425580e+03 -6.718973282621679573e+03 -1.468982029087297178e+03 -2.233727440674341324e+03 -6.663536796883693569e+03 -3.729974040015024002e+03 -8.084776633464260158e+03 -2.461871047107390496e+03 -1.363124334651974459e+04 -7.496796377587396819e+03 -1.058776148600542729e+04 -4.118894031269612242e+03 -7.499398630532245079e+03 -3.173445827272455517e+03 -1.335910288278251983e+03 -1.592951707580825496e+04 -1.962397761965271002e+03 -3.003891608975078270e+04 -2.141730836711734355e+03 -1.566802510119463932e+03 -1.310554259160213178e+03 -1.881983047356611678e+03 -2.107741359000704324e+04 -1.509522276396419147e+04 -6.627292732814930787e+03 -8.033058409160591509e+03 -1.476080108404092243e+03 -2.172771052312617394e+04 -2.377309522587333413e+04 -9.650898439574271833e+03 -1.333550300031025699e+03 -2.133078178993811889e+03 -2.125900211139480689e+03 -1.995534664177779268e+04 -9.229989250327524132e+03
2.973674545019974191e-01 3.112678454512373682e-01 2.462568455723125604e-01 2.850542934881366564e-01 2.682767220525449914e-01 2.673248929309860467e-01 3.211262191586726211e-01 2.604657160705772245e-01 2.699557319045541859e-01 2.837972960270385148e-01 2.897297185185922497e-01 2.666100554738062844e-01 2.697211857190190964e-01 2.879493911531668116e-01 3.250880404482519581e-01 2.817035376096966304e-01 2.835114586242936108e-01 2.927851190713997576e-01 3.386119310491614853e-01 3.085631027063987508e-01 2.847777731495871323e-01 2.907790692038211833e-01 2.826069016294487923e-01 2.970070763253470081e-01 2.621160846851752768e-01 3.235607161414211230e-01 2.913910055609489902e-01 2.363613184730332939e-01 2.563765674169501962e-01 3.129982967921535741e-01 2.646055972196122985e-01 2.869090912850827957e-01 3.039553567125761746e-01 2.760885610074335639e-01 3.175493912319965473e-01 2.658399519873096417e-01
2.062407584492459423e-01 2.632318596205174832e-01 2.474545668539806509e-01 2.335696021212479712e-01 2.387866683906088860e-01 2.403703989626670423e-01 2.328579634948736987e-01 1.890755438109365805e-01 2.302412753747083984e-01 2.453281928817800661e-01 2.304815990168067874e-01 2.223084446576667483e-01 2.544882772281014671e-01 2.140165689909160063e-01 2.433867728751153980e-01 2.283012955337208050e-01 2.347699910754602604e-01 2.561621136091272177e-01 1.898333070734218309e-01 2.230616771420221578e-01 2.372253817575954438e-01 2.308031890306728451e-01 2.410375782548180856e-01 2.238359501334777624e-01 2.455971726359552909e-01 2.195736904801203204e-01 2.005406839595186841e-01 2.223708929262286638e-01 2.413952282419887796e-01 2.150099588346984503e-01 2.358764950249911119e-01 2.362877955139026376e-01 2.409168672620399798e-01 2.391538191995735696e-01 2.031942488005800407e-01 2.066099062728788960e-01
1.989297847233127969e-01 1.800047354704651381e-01 2.031944478100506657e-01 1.944192650592519722e-01 2.064299235447235037e-01 2.180670508244036132e-01 1.906107991347682495e-01 2.066682223221909254e-01 2.030182213460610952e-01 1.928806779562788898e-01 1.948372817158635639e-01 2.216378446975506289e-01 1.810646354644704914e-01 2.107392841110209136e-01 1.842287047972283320e-01 1.828808046512899466e-01 1.929286399861800949e-01 1.812194148084573242e-01 1.927171418361245947e-01 2.061451499488765604e-01 1.888331863190972348e-01 1.958431953659972580e-01 1.824273241457838313e-01 1.837613768570452999e-01 2.033757527804175569e-01 2.053403999952924386e-01 2.190649814052974820e-01 2.218251973214981632e-01 2.129406325440576786e-01 1.846688937836957478e-01 1.993628275456863497e-01 1.904040216571937782e-01 1.981413879325263916e-01 2.092687302483304257e-01 1.992704095299479283e-01 1.986476338146134224e-01
2.974620023254438417e-01 2.454955594577800659e-01 3.030941397636561230e-01 2.869568393313634558e-01 2.865066860121226466e-01 2.742376572819432146e-01 2.554050182116854306e-01 3.437905177962952696e-01 2.967847713746762928e-01 2.779938331349026126e-01 2.849514007487374823e-01 2.894436551709763661e-01 2.947259015884088895e-01 2.872947557448962685e-01 2.472964818794042563e-01 3.071143622052927014e-01 2.887899103140659784e-01 2.698333525110157005e-01 2.788376200412920891e-01 2.622300702027025587e-01 2.891636587737201891e-01 2.825745463995087414e-01 2.939281959699492353e-01 2.953955966841299019e-01 2.889109898984519309e-01 2.515251933831661457e-01 2.890033290742347605e-01 3.194425912792397959e-01 2.892875717970033178e-01 2.873228505894522833e-01 3.001550802097102122e-01 2.863990915438208162e-01 2.569863880928574540e-01 2.754888895446624408e-01 2.799859504374755392e-01 3.289025079251980954e-01
1.067123229226617909e+01 9.774680628994115494e+00 6.124367327100380010e+00 9.410495348281553873e+00 7.375094863798338451e+00 5.101673415705107573e+00 4.115116688728391203e+00 3.421645560595371283e+00 7.507274439396255161e+00 3.615354844519080402e+00 4.473707360382751297e+00 3.319171003729274538e+00 8.466143709832453013e+00 3.556624310278399204e+00 4.190369713634408022e+00 2.152910744164242374e+01 3.573180439935081498e+00 8.899611776704615451e+00 3.543476458798624940e+00 4.703719185820007809e+00 1.184201255622969029e+01 1.319637334379645210e+01 1.185636268231581525e+01 3.659957433818109340e+00 3.975060513260888495e+00 4.587901049460585412e+00 3.557577651387030748e+00 1.098252045077579808e+01 5.051753371498987732e+00 3.592290512883407505e+00 3.407236992578968060e+00 7.978899568126066377e+00 8.924678653008388807e+00 8.826251277757982905e+00 3.084734975267415802e+00 3.572975055395951394e+00
1.811524398533471469e+00 2.832063837271566076e+00 3.142530714412569370e+00 1.576383938713698640e+01 1.702585427995669365e+00 1.256645929980324761e+00 8.003083345527418624e-01 4.896574505623914608e-01 4.158259233717303438e+00 1.254245182409004233e-01 2.801579818408049261e-01 3.516362637291975402e-01 3.884169325760995495e+00 3.800554101003157936e-01 1.184586074000027356e+00 1.388082929410447264e+01 1.086226098001611406e+00 7.030059710573947740e+00 2.738599721533702680e-01 2.490100165701274904e+00 1.487409358257444758e+01 3.979603155179120222e+01 8.019453769903371665e+00 2.540450695889442945e-01 2.949733728194899873e-01 1.078822265587536799e+00 2.426819277969940181e-01 8.218662771152285274e+00 3.751908210205356919e+00 3.186803911940587208e-01 7.861710490463631462e-01 4.480959591020756250e+00 2.150270583966110749e+01 1.292771851227958102e+01 9.929902610975632760e-02 5.108018950184493320e-05
1.428864024219799767e+01 1.171932885049603001e+01 2.169756664670253965e+00 1.508835448423220349e+01 1.997022801624389743e+01 2.012611413516485648e+00 9.361885884778543554e-01 2.772403435828081908e-01 4.119403483403918820e+00 3.459506955077004675e-01 8.697076273857533568e-01 6.001438707270855266e-01 3.018352331777628628e+00 3.408709942079772293e-01 8.690098426076941967e-06 1.334619608200310559e+01 9.820219457545579234e-01 1.119432168486818391e+01 1.803291138251062085e-05 1.763290384320777004e+00 1.564836956021045822e+01 9.871427704353205712e+00 7.310164129812886102e+00 7.372478562681593628e-01 8.306399937404596034e-01 8.834405909804409207e-01 1.583141433724781777e-01 1.890478844293473770e+01 4.403413009153767987e+00 2.208184956115160913e-01 3.236376526996246339e-01 1.739111686753439301e+01 1.049062900676020504e+01 1.968284554062383052e+01 2.171789500149679253e-01 2.897962353435392657e-01
2.552935780873424876e-02 1.978085568880694894e-02 4.928364266696574209e-02 2.776869088667609925e-02 1.958411510620902685e-02 4.743987733498262332e-02 7.343227258405710112e-02 5.562581683856905601e-02 2.957013045932241346e-02 1.595407325138432225e-02 7.479731448086576751e-02 4.203444556161092110e-02 4.852094848625424645e-02 4.910998113212588362e-02 2.455776426237052737e-02 1.056330384265304068e-02 6.685813200600082551e-02 1.911674979505138469e-02 1.196870436593504006e-01 2.281499871332244578e-02 1.786749662753657486e-02 1.648803981709493285e-02 2.181834819033927342e-02 6.643688954049072060e-02 1.436918205464407169e-02 6.679960530224431092e-02 4.412991395293405783e-02 2.405741398775827072e-02 6.270470500805230829e-02 7.736883231149584150e-02 6.301536168300544971e-02 5.272872172657051479e-03 2.072937587771050624e-02 2.642076208019047620e-02 6.321616812456147538e-02 1.095911911646371695e-01
