# YLR406C_YDL075W YER131W_YGL189C YDR502C_YLR180W YML026C_YDR450W YNL301C_YOL120C YHR106W_YDR353W YIL057C_YER067W YPL087W_YBR183W YNL069C_YIL133C YDR518W_YCL043C YGR043C_YLR354C YPR157W_YGR141W YDR099W_YER177W YBR024W_YBR037C YPL037C_YDR252W YMR143W_YDL083C YPR159W_YGR143W YJL177W_YKL180W YGL133W_YPL216W YJR048W_YEL039C YBR191W_YPL079W YER074W_YIL069C YDR418W_YEL054C YNL049C_YIL109C YBR117C_YPR074C YPL232W_YMR183C YLR284C_YOR180C YBL087C_YER117W YGL062W_YBR218C YIR033W_YKL020C YMR243C_YOR316C YLR333C_YGR027C YMR142C_YDL082W YER102W_YBL072C YAL056W_YOR371C YDR438W_YML018C
1.120000000000000000e+02 1.180000000000000000e+02 3.810000000000000000e+02 1.400000000000000000e+02 1.850000000000000000e+02 3.180000000000000000e+02 1.550000000000000000e+02 3.060000000000000000e+02 1.970000000000000000e+02 4.980000000000000000e+02 3.310000000000000000e+02 4.030000000000000000e+02 2.480000000000000000e+02 2.770000000000000000e+02 1.420000000000000000e+02 1.340000000000000000e+02 6.690000000000000000e+02 1.830000000000000000e+02 9.540000000000000000e+02 1.080000000000000000e+02 1.590000000000000000e+02 1.330000000000000000e+02 1.630000000000000000e+02 8.340000000000000000e+02 6.790000000000000000e+02 2.880000000000000000e+02 2.680000000000000000e+02 1.360000000000000000e+02 1.129000000000000000e+03 8.370000000000000000e+02 3.730000000000000000e+02 1.070000000000000000e+02 1.970000000000000000e+02 1.980000000000000000e+02 6.550000000000000000e+02 3.310000000000000000e+02
-1.172702275331637566e+03 -1.209462401209366135e+03 -5.795383831128357087e+03 -1.387768906051146814e+03 -2.132686372487156859e+03 -5.792982790466084225e+03 -3.307087577416606109e+03 -7.201656860792764746e+03 -2.332959047543901761e+03 -1.265536958013971525e+04 -6.775509345006698823e+03 -9.452241303578311999e+03 -3.478052472748004220e+03 -6.761078200916413152e+03 -2.910028354435665733e+03 -1.214745131543927755e+03 -1.427469218873381578e+04 -1.856341527519333567e+03 -2.825159537147808805e+04 -1.875104167706154385e+03 -1.476228074668346608e+03 -1.257744463835907027e+03 -1.738962240283225356e+03 -1.884476831742923241e+04 -1.338956994564427623e+04 -5.775347077526472276e+03 -7.332366651200516571e+03 -1.378712360637144684e+03 -1.902355435281456448e+04 -2.172983777218187606e+04 -8.707510460471350598e+03 -1.267372933580149720e+03 -2.054523809044891095e+03 -2.065237175506039875e+03 -1.852313327299146840e+04 -8.413256443240567023e+03
3.221130396014971753e-01 3.302596353078634528e-01 2.668079388879651681e-01 2.997997844146580992e-01 2.816224151156613842e-01 2.890210462358975274e-01 2.826436534498985020e-01 2.878776332251028469e-01 2.818197450160349060e-01 2.827717475075689491e-01 2.873900369341134686e-01 3.030647407342030863e-01 2.883594987774479312e-01 2.914918874829812157e-01 3.268259646982069611e-01 2.999862142774584739e-01 3.138516292966149757e-01 3.105749243840814078e-01 3.548061110597076628e-01 3.043622065049610970e-01 3.010660881734456562e-01 3.046232046770860347e-01 2.981796849128653948e-01 3.137021812352353556e-01 2.775155364893138188e-01 3.191398578278556997e-01 2.960265795925104415e-01 2.655253936686153282e-01 2.826642085040860786e-01 3.254495855719913289e-01 2.768088695126250109e-01 2.889620135911875054e-01 3.162854764861162682e-01 2.926782505861301731e-01 3.360642883023661764e-01 2.737500392279060835e-01
1.877899582142078527e-01 2.383813343786225780e-01 2.252362196716228560e-01 2.094111259598652741e-01 2.133870377763713022e-01 2.079822212805230996e-01 2.147147144913897632e-01 1.718520782287755178e-01 2.035435077057970721e-01 2.488101782372179882e-01 2.219493845032311230e-01 1.833874477924602731e-01 2.241127125636755979e-01 1.966392611538271828e-01 2.259199414656554716e-01 1.979784603299286905e-01 1.774550633500939223e-01 2.262848121189618145e-01 1.643669022652016198e-01 1.989501420572543089e-01 2.136927518844445040e-01 2.123271990971737910e-01 2.096554997265581699e-01 1.883027560434751002e-01 2.253517756161032559e-01 2.069761450900214905e-01 1.806844704029996196e-01 1.917193997528610916e-01 2.063522258130604248e-01 1.878106780963355871e-01 2.046151674078840743e-01 2.244272664661337013e-01 2.193666117960371142e-01 2.150439385647476276e-01 1.712701008804130565e-01 1.965397312494236159e-01
1.995644646015084511e-01 1.839064090223147541e-01 2.019695672328765401e-01 2.039529819523158982e-01 2.076586858076206465e-01 2.139844525929792962e-01 2.323870474797790076e-01 2.086474823118552313e-01 2.017791126493549969e-01 1.952243066016534079e-01 1.951852711967956566e-01 2.151497667153000615e-01 1.748945225218942467e-01 2.272542785588883285e-01 1.799504400128437986e-01 1.901312338296850257e-01 1.796308377602876538e-01 1.786709197039486052e-01 1.908703383304010404e-01 2.236742105417696413e-01 1.928512215121713502e-01 2.009018362767578392e-01 1.869878369001996832e-01 1.794215563830644511e-01 1.912264203551732322e-01 2.182167443512997851e-01 2.396924374849688510e-01 2.213404860648252037e-01 1.975961011467505801e-01 1.919809867841913709e-01 2.002434251896719197e-01 1.965386096676804972e-01 1.941045328921090496e-01 2.053269270373715427e-01 1.982679478145842611e-01 2.164657477323886081e-01
2.905325375827865209e-01 2.474526212911991874e-01 3.059862742075354358e-01 2.868361076731607562e-01 2.973318613003467226e-01 2.890122798906000767e-01 2.702545845789326995e-01 3.316228062342663763e-01 3.128576346288130527e-01 2.731937676535597381e-01 2.954753073658596407e-01 2.983980447580365514e-01 3.126332661369822796e-01 2.846145728043032452e-01 2.673036538232937409e-01 3.119040915629278099e-01 3.290624695930034482e-01 2.844693437930080893e-01 2.899566483446897047e-01 2.730134408960149250e-01 2.923899384299383786e-01 2.821477599489823906e-01 3.051769784603767244e-01 3.185735063382251209e-01 3.059062675394097486e-01 2.556672527308230247e-01 2.835965125195211156e-01 3.214147205136984042e-01 3.133874645361029443e-01 2.947587495474816577e-01 3.183325378898190228e-01 2.900721102749983515e-01 2.702433788257375125e-01 2.869508838117506566e-01 2.943976630026364782e-01 3.132444817902816925e-01
6.354354009425575711e+00 6.500644298583854841e+00 3.839206974600221756e+00 5.680115564348446888e+00 5.135716270315924703e+00 3.688460212938811544e+00 2.201620789117797017e+00 2.752475919680849703e+00 5.481927490951955306e+00 2.510399995028314013e+00 2.932292069604596652e+00 2.571211763596527700e+00 5.157635920432408483e+00 2.385984385490719895e+00 2.732765057357159133e+00 1.122179787948532415e+01 3.034316713751350925e+00 6.443684536880057045e+00 2.731583884012772856e+00 2.834768047796661250e+00 8.187619587021718104e+00 9.592763272665486340e+00 8.389503932107786000e+00 2.936726313691794044e+00 2.825834595495684276e+00 3.088615920788907676e+00 2.426707322364213049e+00 8.377015063446114240e+00 3.682623252799710034e+00 2.664673904334781795e+00 2.598066762987810474e+00 5.859103983798584103e+00 7.455743675658493608e+00 7.348205641184296866e+00 2.511368869351888300e+00 2.840505391913778155e+00
8.601860638658939684e-02 6.432272282276850495e-02 4.578641944192671925e-02 9.535285454769527880e-02 1.490140821209669786e-01 6.056451958274940151e-02 3.383704146600834822e-02 6.635651390910878022e-02 1.949260380798038261e-01 1.166532459867433286e-01 1.103671735888174799e-01 7.041593277097016323e-02 2.572874792705811056e-02 8.947335121775479294e-02 1.510038890274748580e-01 2.798576695160334693e-02 7.168836103057060760e-02 1.162852404622917724e-01 1.890124903288393221e-01 6.407806467886546786e-02 1.099379124554497322e-01 1.796235677345263126e-01 7.614668210123270997e-02 7.141830188657637135e-02 8.214443646393210230e-02 4.696619122982631511e-02 9.309703967963969817e-02 6.675733799592990791e-02 5.026260156189579775e-02 8.526747059206486734e-02 1.019376394539451836e-01 1.714235826937615392e-01 2.700800023021373564e-01 2.373476724473639887e-01 1.219080696985472001e-01 1.050188658534697977e-01
7.980441380902401753e-05 5.372137506650147554e-01 8.652079081061730959e-01 4.880361567268203693e+00 3.398084501931384893e-01 7.104432971814077236e-02 1.567304533611112161e-01 2.124742890975429566e-01 1.904840294616931828e+00 1.031887227203154567e-01 3.985065553800603232e-05 2.057855431575952160e-02 3.559772516880950755e-01 1.319049605676419767e-01 4.737139630305798876e-01 3.391879168722819138e+00 3.212962634769422343e-01 2.103234025474583380e+00 1.022412669732756796e-01 4.202051427582632614e-01 3.936312046641738061e+00 1.437049458508653110e+01 1.667795311768031086e+00 7.533327226387223456e-03 1.524466258826474331e-02 3.717555796872286655e-01 4.552560540022773661e-02 1.291812786951978653e+00 1.113632997074475384e+00 2.698074271791943701e-01 1.779628024911427131e-01 3.081506524351537823e+00 9.145818531934265749e+00 4.538527370966716212e+00 2.364255951664018598e-02 3.202085086167463026e-05
3.743615720549874126e+00 3.427835957025066271e+00 6.592559428974839042e-01 4.228428829046947612e+00 6.850188140995414621e+00 3.005946165095699785e-01 4.143852432988860413e-01 3.923286994341874945e-02 1.913182122993009271e+00 2.464619164934281070e-01 2.155072406265549634e-01 9.842528469979615335e-02 3.580656438157235333e-01 9.923684942389249253e-02 1.712783318067597166e-04 3.954391296587217219e+00 1.651817065749967839e-01 3.600206729839716235e+00 1.236039960419089000e-05 3.471336718261652798e-01 5.324048823207931491e+00 4.538281522005929602e+00 1.161605688810216197e+00 3.794117681192966107e-01 3.851466181874712569e-01 1.781400929597078409e-01 2.165129733936668396e-02 6.187999793224657985e+00 1.527036058925944850e+00 1.701871029768987215e-02 1.002203260629488425e-02 6.005033357469900857e+00 3.986049931493028886e+00 6.944907872868951060e+00 1.148493302820611656e-01 1.678358980069281636e-01
