# YLR406C_YDL075W YER131W_YGL189C YDR502C_YLR180W YML026C_YDR450W YNL301C_YOL120C YHR106W_YDR353W YIL057C_YER067W YPL087W_YBR183W YNL069C_YIL133C YDR518W_YCL043C YGR043C_YLR354C YPR157W_YGR141W YDR099W_YER177W YBR024W_YBR037C YPL037C_YDR252W YMR143W_YDL083C YPR159W_YGR143W YJL177W_YKL180W YGL133W_YPL216W YJR048W_YEL039C YBR191W_YPL079W YER074W_YIL069C YDR418W_YEL054C YNL049C_YIL109C YBR117C_YPR074C YPL232W_YMR183C YLR284C_YOR180C YBL087C_YER117W YGL062W_YBR218C YIR033W_YKL020C YMR243C_YOR316C YLR333C_YGR027C YMR142C_YDL082W YER102W_YBL072C YAL056W_YOR371C YDR438W_YML018C
1.120000000000000000e+02 1.180000000000000000e+02 3.810000000000000000e+02 1.400000000000000000e+02 1.850000000000000000e+02 3.180000000000000000e+02 1.550000000000000000e+02 3.060000000000000000e+02 1.970000000000000000e+02 4.980000000000000000e+02 3.310000000000000000e+02 4.030000000000000000e+02 2.480000000000000000e+02 2.770000000000000000e+02 1.420000000000000000e+02 1.340000000000000000e+02 6.690000000000000000e+02 1.830000000000000000e+02 9.540000000000000000e+02 1.080000000000000000e+02 1.590000000000000000e+02 1.330000000000000000e+02 1.630000000000000000e+02 8.340000000000000000e+02 6.790000000000000000e+02 2.880000000000000000e+02 2.680000000000000000e+02 1.360000000000000000e+02 1.129000000000000000e+03 8.370000000000000000e+02 3.730000000000000000e+02 1.070000000000000000e+02 1.970000000000000000e+02 1.980000000000000000e+02 6.550000000000000000e+02 3.310000000000000000e+02
-1.195081991992844678e+03 -1.220877200873481570e+03 -5.801384981549943404e+03 -1.444312714041160461e+03 -2.215070380210113399e+03 -5.816551499097484339e+03 -3.323962148186997183e+03 -7.214573991650386233e+03 -2.381436191823222543e+03 -1.269012536725542486e+04 -6.785257947770853207e+03 -9.455753410275270653e+03 -3.492307549333582756e+03 -6.769183095257818422e+03 -2.921206710349104014e+03 -1.246979433046194117e+03 -1.433022167498853923e+04 -1.873677756681078336e+03 -2.826881511221110122e+04 -1.896732194397677176e+03 -1.533396644219640621e+03 -1.361553025150346912e+03 -1.771216413929751752e+03 -1.890826081446625176e+04 -1.341821695795018968e+04 -5.805868100181392947e+03 -7.333299836398787193e+03 -1.415290498658226852e+03 -1.930751451533660293e+04 -2.176549347385976580e+04 -8.717048760182115075e+03 -1.345646239180798602e+03 -2.197027000715826034e+03 -2.196658403308076686e+03 -1.853912554845539489e+04 -8.419206784908912596e+03
3.224479835282753060e-01 3.253652010193692212e-01 2.644056576040537676e-01 2.906029339336327344e-01 2.763818054521728351e-01 2.871047742583179851e-01 2.778497024857896625e-01 2.888685551181843780e-01 2.811140790715526694e-01 2.818026023036581673e-01 2.866376191487280956e-01 3.036463061515506379e-01 2.859623101115015831e-01 2.896331055219711348e-01 3.247692487196592315e-01 2.982140120052965693e-01 3.144251367673323028e-01 3.091081269811666310e-01 3.547533563428461045e-01 3.007000933489061834e-01 3.023976411822478227e-01 3.096206110522774502e-01 2.976044450551034171e-01 3.132094356371785127e-01 2.781367368745946145e-01 3.183768801352190869e-01 2.957118395601038841e-01 2.678409906748615565e-01 2.853010682984407631e-01 3.254244076840607236e-01 2.764840315158302864e-01 2.864494368812097735e-01 3.093486849468062294e-01 2.884053219398713952e-01 3.350983755071971215e-01 2.737365340588618912e-01
1.867096680135739428e-01 2.447855063991971891e-01 2.231648227493270853e-01 2.096209114384623984e-01 2.093418940605523970e-01 2.094782920436278062e-01 2.141785438312791001e-01 1.719812485599553631e-01 2.007274693456401748e-01 2.503676957577906093e-01 2.217071932355672848e-01 1.830041100944478083e-01 2.250324466324183093e-01 1.974446942691213958e-01 2.269319503533484272e-01 1.962135602594642925e-01 1.757130345478488120e-01 2.285973824128384457e-01 1.643760126583603542e-01 2.026089211154737668e-01 2.145443409276440172e-01 2.098887448099181763e-01 2.090880057989501217e-01 1.880151095628281310e-01 2.254811716970900326e-01 2.087158864804153913e-01 1.809941607681859188e-01 1.868293298612569986e-01 2.008249242214288632e-01 1.876010202742739719e-01 2.043891382647030075e-01 2.151882368894853237e-01 2.225671325116648502e-01 2.150365570517536740e-01 1.712038488095680433e-01 1.967284208265354939e-01
1.987174671508099566e-01 1.780102256049545528e-01 1.960153111481087729e-01 1.965810888063495299e-01 2.023844319976422224e-01 2.127697192999111198e-01 2.347840696302384289e-01 2.080318830938250041e-01 1.963024531244242366e-01 1.936098964252314925e-01 1.947889924413940543e-01 2.145200972965150832e-01 1.757871460205644165e-01 2.280141894140249315e-01 1.814731666474670158e-01 1.791314398219508996e-01 1.775657398252866170e-01 1.716602487826181522e-01 1.905143556913546921e-01 2.173562260521783307e-01 1.810463439270300068e-01 1.925746044736988960e-01 1.824140126020644403e-01 1.792179113737419893e-01 1.896434307320790658e-01 2.182951798905423957e-01 2.395564744150185665e-01 2.174858746746728966e-01 1.903464408447874401e-01 1.913315563366356220e-01 2.000340016951176469e-01 2.040256513999899879e-01 1.830884835442373182e-01 1.966769119627375939e-01 1.984518470124554679e-01 2.169824384583330934e-01
2.921248813073407669e-01 2.518390669764790646e-01 3.164142084985103742e-01 3.031950658215553096e-01 3.118918684896325177e-01 2.906472143981431167e-01 2.731876840526927808e-01 3.311183132280352548e-01 3.218559984583829192e-01 2.742198055133197032e-01 2.968661951743105099e-01 2.988294864574864707e-01 3.132180972355157467e-01 2.849080107948825935e-01 2.668256342795253810e-01 3.264409879132881831e-01 3.322960888595323237e-01 2.906342418233767155e-01 2.903562753074389047e-01 2.793347594834417191e-01 3.020116739630782088e-01 2.879160396641054498e-01 3.108935365438820209e-01 3.195575434262513670e-01 3.067386606962361761e-01 2.546120534938230984e-01 2.837375252566916584e-01 3.278438047892086038e-01 3.235275666353429336e-01 2.956430157050297103e-01 3.190928285243490037e-01 2.943366748293149149e-01 2.849956989972916022e-01 2.998812090456373647e-01 2.952459286707793673e-01 3.125526066562695493e-01
5.975328862888300563e+00 7.093937534803621325e+00 3.892083843142791544e+00 4.850141914624638950e+00 4.717383883545879009e+00 3.520397490384771455e+00 2.228946631575794424e+00 2.729826697147536230e+00 4.643924597981612834e+00 2.509933020029889050e+00 2.914815154954168541e+00 2.560777778121436477e+00 5.118777252999444194e+00 2.378174693514637283e+00 2.791175162035659962e+00 9.943240197854775531e+00 3.042720855534469138e+00 6.348685012814959450e+00 2.715625783401439897e+00 2.583309888741858629e+00 7.702383882903734325e+00 8.141287505844390537e+00 7.678368604176704082e+00 2.940779347052640436e+00 2.828901269544612074e+00 3.126490064433434579e+00 2.421853348590593313e+00 8.303256710409925745e+00 3.401031908453363783e+00 2.644088975508786632e+00 2.589518819837425490e+00 3.967553815670602724e+00 6.192381080295970897e+00 5.786519641768804512e+00 2.495996775125676859e+00 2.816313182830274098e+00
7.460015780249340533e-02 4.809485010790826714e-02 3.995173443655763296e-02 5.901609600403653899e-02 1.096975613940427974e-01 6.098503839907544466e-02 3.235401577704524051e-02 6.607807923894008784e-02 1.526622571218953228e-01 1.240958256789401887e-01 1.113684871916289509e-01 6.997640802711460606e-02 2.490367407640037278e-02 9.090799669482736711e-02 1.533534630740301385e-01 2.115457625718866058e-02 7.417583026108180710e-02 8.331622344014304182e-02 1.893235173512231584e-01 6.282784251405978959e-02 7.450177896432264024e-02 1.114114501688563824e-01 6.572249945583261144e-02 7.353695212351038513e-02 8.688032509473543608e-02 5.186880835198279943e-02 9.261072986478360858e-02 5.018539439604698810e-02 4.498250606471868029e-02 8.569967435589548321e-02 1.016037934848743468e-01 1.458327274323772405e-01 1.525611064478395174e-01 1.344382831490262276e-01 1.230857021940595375e-01 1.058532686303511744e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.936407115843268717e-02 3.082629844876135991e-03 7.983962556443360836e-02 4.974917889281808279e-06 3.647669661902764949e-06 5.601272166917892897e-02 2.280088298780199030e-01 3.199866940798827830e-01 2.900118449099450824e-02 8.035428827240363725e-02 2.955310765998856448e-01 2.775295969753934812e-05 4.390376331841214825e-06 9.045263465065676856e-02 4.537413143918635899e-02 9.579953379322790856e-07 4.548642459389391074e-02 1.905737952446987862e-07 6.339895955128076466e-01 1.901921146502231694e-02 7.289201064886593421e-04 5.824111119022683549e-08 7.601320224276634542e-03 3.520181403434171630e-01 4.478220414410491457e-02 3.258947830986539951e-01 1.198427220138180010e-01 4.084572050355990934e-03 1.330694720471638573e-02 3.831770961587847579e-01 2.037864389283886302e-01 7.520763027277187491e-08 4.604422013921275924e-08 2.411969894951601921e-06 2.038159210816878619e-01 1.019037821324129123e+00
