# YLR406C_YDL075W YER131W_YGL189C YDR502C_YLR180W YML026C_YDR450W YNL301C_YOL120C YHR106W_YDR353W YIL057C_YER067W YPL087W_YBR183W YNL069C_YIL133C YDR518W_YCL043C YGR043C_YLR354C YPR157W_YGR141W YDR099W_YER177W YBR024W_YBR037C YPL037C_YDR252W YMR143W_YDL083C YPR159W_YGR143W YJL177W_YKL180W YGL133W_YPL216W YJR048W_YEL039C YBR191W_YPL079W YER074W_YIL069C YDR418W_YEL054C YNL049C_YIL109C YBR117C_YPR074C YPL232W_YMR183C YLR284C_YOR180C YBL087C_YER117W YGL062W_YBR218C YIR033W_YKL020C YMR243C_YOR316C YLR333C_YGR027C YMR142C_YDL082W YER102W_YBL072C YAL056W_YOR371C YDR438W_YML018C
1.120000000000000000e+02 1.180000000000000000e+02 3.810000000000000000e+02 1.400000000000000000e+02 1.850000000000000000e+02 3.180000000000000000e+02 1.550000000000000000e+02 3.060000000000000000e+02 1.970000000000000000e+02 4.980000000000000000e+02 3.310000000000000000e+02 4.030000000000000000e+02 2.480000000000000000e+02 2.770000000000000000e+02 1.420000000000000000e+02 1.340000000000000000e+02 6.690000000000000000e+02 1.830000000000000000e+02 9.540000000000000000e+02 1.080000000000000000e+02 1.590000000000000000e+02 1.330000000000000000e+02 1.630000000000000000e+02 8.340000000000000000e+02 6.790000000000000000e+02 2.880000000000000000e+02 2.680000000000000000e+02 1.360000000000000000e+02 1.129000000000000000e+03 8.370000000000000000e+02 3.730000000000000000e+02 1.070000000000000000e+02 1.970000000000000000e+02 1.980000000000000000e+02 6.550000000000000000e+02 3.310000000000000000e+02
-1.195081981384491201e+03 -1.249883329883974284e+03 -5.801384971462587600e+03 -1.521802519516076927e+03 -2.215070385085036378e+03 -5.816551508077840481e+03 -3.323962155192531100e+03 -7.214573997486341796e+03 -2.381436190350214019e+03 -1.269012527306450465e+04 -6.785257935544720567e+03 -9.455753268312297223e+03 -3.492307560383715099e+03 -6.769183081611248781e+03 -2.921206543046071147e+03 -1.246979328209569076e+03 -1.433022164620426520e+04 -1.873677749285054915e+03 -2.826881540463687998e+04 -1.896732205658505563e+03 -1.533396634185652374e+03 -1.361553064757551510e+03 -1.771216422023763926e+03 -1.890826077584276572e+04 -1.341821737949068302e+04 -5.805868149561044447e+03 -7.333299850119402436e+03 -1.415290482834450813e+03 -1.930751448628979779e+04 -2.176549348224580172e+04 -8.717048757593322080e+03 -1.345646233937604165e+03 -2.197027017742631415e+03 -2.301108040660952156e+03 -1.853912559797137874e+04 -8.419206675165791239e+03
3.224553007039223096e-01 3.267529342801476222e-01 2.644136397095492308e-01 2.979560022968766875e-01 2.763530733155745156e-01 2.871040018287429052e-01 2.778601534856370847e-01 2.888960203007672756e-01 2.811024891177575924e-01 2.817875370140349722e-01 2.866828118986918805e-01 3.036336606088415047e-01 2.859848480814586869e-01 2.896304180425980368e-01 3.247595824662425912e-01 2.982295861845826734e-01 3.144213977326615339e-01 3.091073220677083011e-01 3.547635631422370595e-01 3.006857200182295187e-01 3.023844423005586091e-01 3.096061908621430825e-01 2.976171808639502259e-01 3.132188911832436973e-01 2.781405877377288172e-01 3.183922559344935510e-01 2.957049779692735303e-01 2.678348323414955767e-01 2.852966111865793408e-01 3.254295395680588121e-01 2.764798603462133020e-01 2.864286382812906151e-01 3.093430236627349728e-01 2.907172141730336445e-01 3.351038526256836514e-01 2.737389201373874870e-01
1.867048019942275927e-01 2.458770976582369816e-01 2.231750366229666438e-01 2.072325911746690230e-01 2.093804126808190558e-01 2.094804266644238466e-01 2.141695506222481282e-01 1.719742137314841657e-01 2.007236816241554367e-01 2.503702184750915549e-01 2.216680684242467725e-01 1.830137432120715058e-01 2.250333090736415520e-01 1.974499093584460296e-01 2.269199565773227512e-01 1.961971825806191339e-01 1.757120638670294499e-01 2.286046567506736238e-01 1.643646497873988976e-01 2.026185049079397282e-01 2.145396219108209324e-01 2.098907554527361108e-01 2.090273733358643526e-01 1.880074667602611438e-01 2.253920009312718464e-01 2.087068791841342197e-01 1.809846341211757970e-01 1.868178815336362653e-01 2.008102321613003949e-01 1.875913599888716643e-01 2.043923082600261620e-01 2.151550004032873886e-01 2.225693622952187312e-01 2.102085759932758591e-01 1.712057907246552768e-01 1.967227962783741069e-01
1.987214392099183047e-01 1.815941416699403677e-01 1.960034768037320629e-01 1.942855614008624221e-01 2.023531248497542345e-01 2.127690241539262617e-01 2.347840134197095585e-01 2.080025957311885387e-01 1.963195589712511957e-01 1.936013131065752735e-01 1.947827353259505012e-01 2.145102326014347027e-01 1.757709336638640651e-01 2.280411678616317550e-01 1.814800896551704013e-01 1.791034358980305163e-01 1.775691239692445411e-01 1.716539120626835446e-01 1.905174344934977282e-01 2.173625640255054114e-01 1.810529530930487796e-01 1.925937433408591859e-01 1.824273557147808311e-01 1.792180297867071448e-01 1.896724526960957280e-01 2.182812113058074099e-01 2.395474331570980053e-01 2.174819891236565161e-01 1.903494671658571002e-01 1.913210282866636136e-01 2.000229108790316512e-01 2.040475357121626088e-01 1.830905063574594649e-01 1.913971989183843314e-01 1.984622567988081343e-01 2.169777581683971224e-01
2.921184580919318208e-01 2.457758263916750285e-01 3.164078468637520625e-01 3.005258451275918952e-01 3.119133891538521386e-01 2.906465473529070143e-01 2.731862824724051730e-01 3.311271702365599645e-01 3.218542702868357752e-01 2.742409314042981716e-01 2.968663843511108458e-01 2.988423635776523146e-01 3.132109091810357238e-01 2.848785047373241786e-01 2.668403713012643119e-01 3.264697953367676764e-01 3.322974144310645306e-01 2.906341091189345582e-01 2.903543525768663147e-01 2.793332110483253694e-01 3.020229826955717622e-01 2.879093103442615931e-01 3.109280900854045071e-01 3.195556122697880697e-01 3.067949586349035807e-01 2.546196535755648194e-01 2.837629547524526674e-01 3.278652970012116419e-01 3.235436894862632196e-01 2.956580721564059377e-01 3.191049205147288292e-01 2.943688256032593875e-01 2.849971076845869145e-01 3.076770109153062482e-01 2.952280998508529652e-01 3.125605254158413393e-01
5.975177649758050435e+00 7.660396573468725379e+00 3.892524044526849636e+00 4.201305653635080795e+00 4.717423313121674511e+00 3.520827133245919782e+00 2.228954010841297073e+00 2.730376505570311085e+00 4.644110547499781916e+00 2.509456940288552040e+00 2.914867615427140901e+00 2.560983715789041604e+00 5.119592564723907557e+00 2.378549791213401932e+00 2.791210784093755226e+00 9.937610825145094751e+00 3.042634923844593331e+00 6.349379134295864979e+00 2.715844779326638037e+00 2.583357764369495602e+00 7.698905036832880633e+00 8.142428242685310735e+00 7.676998359467807731e+00 2.940426927134364821e+00 2.828802545464964791e+00 3.126720476112514913e+00 2.422137232714965283e+00 8.303589029813107203e+00 3.401601053895866311e+00 2.644836745747939144e+00 2.589340951955034331e+00 3.966896066978292890e+00 6.191355763102258436e+00 5.819003303560904783e+00 2.496029589317947384e+00 2.816242606622898936e+00
7.462740357483070575e-02 5.321930794570995521e-02 3.994911436720895159e-02 6.207666417166262524e-02 1.097009124319320572e-01 6.099687537747873478e-02 3.235788652310349345e-02 6.607542887043904578e-02 1.526783896436661181e-01 1.240436387463289825e-01 1.113615763548703591e-01 6.997229285934646048e-02 2.489886077608717205e-02 9.089672745130750187e-02 1.533720952310868302e-01 2.114268066474199112e-02 7.416429731519569302e-02 8.331924082767409867e-02 1.893445136862886291e-01 6.282045213867251676e-02 7.449595089749815047e-02 1.114189079096111618e-01 6.571458158107980341e-02 7.352818432759908318e-02 8.691688018381821257e-02 5.184253179689174429e-02 9.262857573071815731e-02 5.018879837803089800e-02 4.498674521755382377e-02 8.570007845010366165e-02 1.015964752593252751e-01 1.458369364380319999e-01 1.525396547534607350e-01 1.409419667736371284e-01 1.230682803332058817e-01 1.058049103411444619e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.934970865888904420e-02 1.426151267548234902e-01 7.986387288152044239e-02 2.351678223558495429e-01 4.051441355026517278e-06 5.595244551882971179e-02 2.278797772361300100e-01 3.209050364381519915e-01 2.895288804811587888e-02 7.994165439717507149e-02 2.952946777391204369e-01 1.282624976608418704e-05 5.099613319924921847e-06 9.033368539797244356e-02 4.509498199934484225e-02 1.871751897226884618e-07 4.540438885202245645e-02 7.409007366510052439e-08 6.345219166482837236e-01 1.897702452782139282e-02 7.589770118197771255e-04 5.440327317700389647e-07 7.556381255572879735e-03 3.523155534474990969e-01 4.466230730317569120e-02 3.262563684050260315e-01 1.200109179025200673e-01 4.083038186181635852e-03 1.332423206323269174e-02 3.829775280066844423e-01 2.039657069391340727e-01 4.386019638511560625e-08 6.756107237409873355e-08 2.154793486777626388e-01 2.038714150817957371e-01 1.019297087517163414e+00
