# YLR406C_YDL075W YER131W_YGL189C YDR502C_YLR180W YML026C_YDR450W YNL301C_YOL120C YHR106W_YDR353W YIL057C_YER067W YPL087W_YBR183W YNL069C_YIL133C YDR518W_YCL043C YGR043C_YLR354C YPR157W_YGR141W YDR099W_YER177W YBR024W_YBR037C YPL037C_YDR252W YMR143W_YDL083C YPR159W_YGR143W YJL177W_YKL180W YGL133W_YPL216W YJR048W_YEL039C YBR191W_YPL079W YER074W_YIL069C YDR418W_YEL054C YNL049C_YIL109C YBR117C_YPR074C YPL232W_YMR183C YLR284C_YOR180C YBL087C_YER117W YGL062W_YBR218C YIR033W_YKL020C YMR243C_YOR316C YLR333C_YGR027C YMR142C_YDL082W YER102W_YBL072C YAL056W_YOR371C YDR438W_YML018C
3.360000000000000000e+02 3.540000000000000000e+02 1.143000000000000000e+03 4.200000000000000000e+02 5.550000000000000000e+02 9.540000000000000000e+02 4.650000000000000000e+02 9.180000000000000000e+02 5.910000000000000000e+02 1.494000000000000000e+03 9.930000000000000000e+02 1.209000000000000000e+03 7.440000000000000000e+02 8.310000000000000000e+02 4.260000000000000000e+02 4.020000000000000000e+02 2.007000000000000000e+03 5.490000000000000000e+02 2.862000000000000000e+03 3.240000000000000000e+02 4.770000000000000000e+02 3.990000000000000000e+02 4.890000000000000000e+02 2.502000000000000000e+03 2.037000000000000000e+03 8.640000000000000000e+02 8.040000000000000000e+02 4.080000000000000000e+02 3.387000000000000000e+03 2.511000000000000000e+03 1.119000000000000000e+03 3.210000000000000000e+02 5.910000000000000000e+02 5.940000000000000000e+02 1.965000000000000000e+03 9.930000000000000000e+02
-1.268614313437169130e+03 -1.313056731907266112e+03 -6.654578636808674673e+03 -1.461475203057111003e+03 -2.245814303414951155e+03 -6.612444488362571974e+03 -3.719238135616686122e+03 -8.049862423959634725e+03 -2.442923762290218292e+03 -1.357780034293873359e+04 -7.441176550577884882e+03 -1.055902104442194286e+04 -4.088462295937954423e+03 -7.461245408474613214e+03 -3.144586650256671874e+03 -1.323835243436282099e+03 -1.589915699601178130e+04 -1.955960194015932757e+03 -2.994583577887108549e+04 -2.129793173058845696e+03 -1.551019435546905697e+03 -1.309148322688275812e+03 -1.867784988656565019e+03 -2.097397550734243123e+04 -1.501659586603414755e+04 -6.593880161984040569e+03 -8.004170263372651789e+03 -1.469780635779732165e+03 -2.160945716457212984e+04 -2.370823112599028536e+04 -9.600975771761643045e+03 -1.331133711911512819e+03 -2.125594885152318966e+03 -2.116872018655557895e+03 -1.990478271439157834e+04 -9.172250630332542642e+03
3.008960647084402695e-01 3.128850501487266400e-01 2.512516358483617429e-01 2.867484380263701227e-01 2.707726392020666228e-01 2.682443959938967670e-01 3.228449016561951712e-01 2.626979496575445605e-01 2.716229462772692949e-01 2.861327585685980446e-01 2.931897239728313842e-01 2.691347343795915115e-01 2.728918699174728846e-01 2.903701252335632588e-01 3.245791163973896221e-01 2.820922759936739799e-01 2.840898460555781879e-01 2.941746344550130177e-01 3.403872063795922442e-01 3.109312985164797705e-01 2.846915605839203667e-01 2.919296917744067521e-01 2.827495883399738230e-01 2.989795288469492274e-01 2.646718555127744454e-01 3.257663479275195173e-01 2.922348290538907545e-01 2.380182644404400805e-01 2.575065074865701686e-01 3.149328262265422285e-01 2.663115699605847486e-01 2.863638437814893245e-01 3.031846657356616070e-01 2.773240884592457212e-01 3.167609745102241692e-01 2.679786475515985034e-01
2.062483211780274661e-01 2.625398559374909069e-01 2.379735097143929334e-01 2.316335276838105417e-01 2.367465211838402639e-01 2.369482024596526182e-01 2.315751098355543491e-01 1.877450993634862952e-01 2.280276670795211846e-01 2.429751756510042382e-01 2.248889891410045527e-01 2.199782543880366703e-01 2.494154182994646196e-01 2.119471365502983984e-01 2.441050851560867541e-01 2.262005019887216306e-01 2.327733821602688269e-01 2.539851605453079531e-01 1.885242427877618365e-01 2.191627944738373523e-01 2.354505963041359229e-01 2.302897714799784779e-01 2.405905644814526068e-01 2.207473183139823103e-01 2.422209949354832692e-01 2.173782358868440179e-01 2.010227579087363325e-01 2.203918201178702574e-01 2.400849853628814479e-01 2.130341592350774027e-01 2.316563843375908371e-01 2.387379009752363945e-01 2.402993263754951703e-01 2.375955559987538990e-01 2.035281010124922185e-01 2.041105670578917397e-01
1.988985947976713020e-01 1.828390980522164588e-01 2.026295634895339259e-01 1.949428116638612929e-01 2.070936979318482307e-01 2.183702332275246627e-01 1.903251436409219843e-01 2.072004051469581443e-01 2.022380765900650967e-01 1.918798991584700353e-01 1.930459810004529764e-01 2.209554410299044980e-01 1.812059708621670540e-01 2.121012506733114533e-01 1.856016478062986474e-01 1.847034454142397752e-01 1.926884224139670254e-01 1.819827604904385443e-01 1.924043632613951504e-01 2.062414825072373670e-01 1.899931072439024760e-01 1.946211115976312356e-01 1.840793842148785164e-01 1.845899920550964635e-01 2.032411688718583354e-01 2.050958726893914730e-01 2.174891479282035078e-01 2.233615829708436029e-01 2.123935087122302556e-01 1.843503348949742104e-01 1.988951193235938275e-01 1.907770799966822250e-01 1.972498074832921000e-01 2.096945125970053891e-01 1.988088778207256768e-01 1.987560870971413207e-01
2.939570193158609901e-01 2.417359958615659943e-01 3.081452909477113700e-01 2.866752226259579595e-01 2.853871416822448270e-01 2.764371683189260076e-01 2.552548448673284676e-01 3.423565458320110277e-01 2.981113100531444515e-01 2.790121666219277374e-01 2.888753058857110312e-01 2.899315702024673480e-01 2.964867409208954974e-01 2.855814875428268618e-01 2.457141506402249487e-01 3.070037766033646975e-01 2.904483493701859875e-01 2.698574445092404295e-01 2.786841875712507965e-01 2.636644245024455380e-01 2.898647358680412345e-01 2.831594251479834790e-01 2.925804629636950538e-01 2.956831607839720544e-01 2.898659806798839500e-01 2.517595434962449641e-01 2.892532651091693774e-01 3.182283324708460870e-01 2.900149984383181279e-01 2.876826796434061029e-01 3.031369263782305312e-01 2.841211752465919727e-01 2.592662004055510949e-01 2.753858429449949630e-01 2.809020466565578800e-01 3.291546982933684640e-01
1.035628830173432924e+01 9.359466187102084334e+00 5.944551407551351474e+00 9.203492386707598172e+00 7.325664744691283481e+00 5.065665193449889969e+00 4.128236790006369006e+00 3.468686470502913899e+00 7.322507291355274894e+00 3.640312560785010199e+00 4.418695077538504989e+00 3.327062222287362037e+00 8.303425718433166125e+00 3.515763095013856532e+00 4.275926242899695140e+00 2.064717284515289109e+01 3.592654479638887288e+00 8.612794534661583512e+00 3.497343909546594798e+00 4.706337830447759885e+00 1.157495350664759748e+01 1.345149928327748157e+01 1.170228192725035399e+01 3.682329764527539684e+00 3.983778736324603997e+00 4.616810285762277033e+00 3.501727449509028478e+00 1.089384911261526412e+01 5.093110283479863831e+00 3.612224710043743681e+00 3.476532557519429023e+00 7.722769546609396407e+00 9.392603230599243957e+00 8.708725953217760107e+00 3.060455608152087503e+00 3.616470279070743921e+00
8.009056170043956868e+00 7.720162388980233104e+00 3.140804781749386709e+00 1.562086238664494786e+01 1.097868731641188766e+01 1.822463719441394625e+00 9.852409393462276954e-01 4.682421991705781328e-01 5.116108226511853374e+00 2.828422922529183481e-01 7.312727252974402514e-01 5.590337908330692551e-01 3.930833371686512923e+00 4.752926375488879529e-01 3.698777529503032291e-01 1.369389846050101767e+01 1.133543532845362023e+00 1.012737092055856536e+01 1.245449871784058971e-01 2.311220595481416673e+00 1.545813811003494997e+01 2.385652274037447285e+01 8.076713913637767916e+00 6.100199778256590877e-01 6.604506456636728418e-01 1.196117578080368338e+00 2.070513786800398104e-01 1.393825170489956022e+01 4.334091124766367820e+00 3.395978114363187306e-01 6.879507935066123681e-01 1.109150906037949191e+01 1.595824169462003894e+01 1.601712563586917071e+01 1.454125085734893075e-01 2.095406914135350684e-01
4.165515306293981340e-02 5.585715447620133445e-02 1.323614858035313535e-01 7.946837399126438495e-02 6.202517077726534683e-02 1.119452208138803917e-01 1.214328236374747905e-01 1.246734965655992289e-01 8.907888976313525775e-02 6.131881701359723214e-02 1.477642447669071657e-01 9.162705237328870600e-02 1.446085308834138550e-01 1.298708037231927626e-01 3.224041034290960062e-02 3.850906786518065728e-02 1.098763550770572445e-01 6.204045124489646762e-02 1.800398514180615306e-01 7.919213280313470993e-02 5.629502236684618549e-02 7.631792873027389013e-02 5.042168468292299033e-02 1.405811538250651971e-01 4.416185871424363474e-02 1.678507063655586828e-01 6.130649476471344145e-02 6.969144420515506477e-02 1.900934600987673473e-01 1.573644782350308302e-01 1.472782385681569717e-01 1.167433168428815976e-01 7.243838326190250865e-02 7.653750483239188385e-02 5.729198468256653520e-02 2.093350491497906751e-01
4.665944608300726104e-02 4.451713415026783225e-07 2.402779301874256459e-06 2.848802849030314784e-09 1.163595783403671875e-02 5.052191323698444758e-02 2.231353504254082465e-01 2.363888390270023898e-01 1.137117924537680479e-05 2.342084239297347881e-01 6.674932667060884395e-02 2.208078038359123918e-01 8.935499876411259063e-03 1.740164783293995932e-01 1.403725937004390856e-01 2.605476744445661517e-06 1.996207995840139360e-01 1.433204386097216947e-02 2.799016581254628599e-01 6.147737791982279404e-02 1.016012995408774622e-06 1.715503147498688235e-04 3.022957406768997379e-02 1.444356759339638641e-01 1.060479475652912618e-01 1.043470294440711071e-01 4.151430290021870806e-01 2.222928902752766440e-07 5.538376171216387536e-06 3.085028217279635054e-01 1.217883807896234655e-01 1.688618487838204748e-03 7.421465361608604101e-09 3.171185704738582597e-07 5.530354907665973041e-01 1.576908517677245158e-01
3.563943730921879938e-02 2.754448457452438395e-02 3.205701837039442309e-02 2.034107636851832657e-02 1.151379627294159963e-02 1.000772679296492995e-01 1.367100007251873806e-01 2.571349426327460552e-01 4.375216943662704749e-02 3.735858440717645945e-01 1.154747760583242078e-01 1.892032411938583403e-01 5.763999423682625300e-02 2.614286004428116872e-01 2.775552666337876007e-01 3.201399032884678225e-02 1.476015941317959379e-01 3.169200371501950525e-02 3.182005673469036067e-01 1.211561873807899259e-01 2.766903526782522535e-02 2.330653839259594004e-02 4.337585592803178819e-02 1.770865456764240675e-01 1.705938435047716917e-01 1.537517234732883598e-01 3.541151232656200576e-01 2.142893682575753439e-02 6.689504407639260131e-02 3.276469860168662041e-01 1.950392582929570962e-01 6.098217389482567252e-02 2.562907435252572211e-02 2.005776899426226639e-02 3.483357993190729918e-01 3.034990438483262110e-01
2.743747044648278330e-02 4.151168075773035981e-02 1.167922497659318326e-01 3.800354335102137937e-02 6.649768830716169810e-02 1.145264585628280180e-01 2.539385513020715468e-01 3.470793187952790904e-01 5.626177077215088751e-02 3.732833941417692536e-01 1.899496624144035584e-01 3.492624847386930909e-01 8.689441993217031368e-02 3.041580041915985522e-01 1.112946809574115875e-01 2.733960311330393272e-02 2.094152710166089504e-01 4.849415423831510835e-02 3.883700203791656813e-01 1.466007129807440357e-01 2.649901685573787316e-02 5.415203396703040933e-02 4.513362490053356851e-02 2.967365972379507610e-01 2.253364085307913989e-01 2.197095503914908432e-01 4.199096216157688910e-01 4.257980930237374728e-02 8.798435598989447215e-02 4.374706201596199606e-01 2.196661365321474491e-01 9.783939033733057844e-02 4.548195552665718067e-02 4.256599156047874422e-02 4.404534969934715272e-01 3.080922554686242876e-01
6.360500639733703346e-03 1.277897420136283983e-02 2.158554785402327578e-02 2.679463638094354682e-03 5.636550114121145413e-03 2.641323371889445215e-02 2.093677269631956037e-02 3.676459141925128571e-02 7.068043543458786201e-03 2.972485268467772723e-02 2.768848341725059850e-02 2.907071644695672849e-02 1.404764122409998643e-02 4.191170501839716622e-02 1.549133186363398605e-02 3.832563058238930807e-03 3.071784000877468557e-02 6.753607907147763170e-03 6.183677462214060699e-02 2.304719538694584638e-02 5.137268155985624113e-03 7.425605853915610061e-06 5.186484739700557636e-03 2.582361773885399892e-02 2.867876890274789758e-02 1.811034426537554143e-02 4.812709398721660981e-02 5.387276392299995310e-03 1.548535132580016252e-02 3.918601143820881622e-02 4.332086892296285047e-02 4.942123412637761289e-03 1.089939708804069852e-07 6.262704600127390504e-03 5.871543625732002919e-02 4.219292614179949441e-02
