# YLR406C_YDL075W YER131W_YGL189C YDR502C_YLR180W YML026C_YDR450W YNL301C_YOL120C YHR106W_YDR353W YIL057C_YER067W YPL087W_YBR183W YNL069C_YIL133C YDR518W_YCL043C YGR043C_YLR354C YPR157W_YGR141W YDR099W_YER177W YBR024W_YBR037C YPL037C_YDR252W YMR143W_YDL083C YPR159W_YGR143W YJL177W_YKL180W YGL133W_YPL216W YJR048W_YEL039C YBR191W_YPL079W YER074W_YIL069C YDR418W_YEL054C YNL049C_YIL109C YBR117C_YPR074C YPL232W_YMR183C YLR284C_YOR180C YBL087C_YER117W YGL062W_YBR218C YIR033W_YKL020C YMR243C_YOR316C YLR333C_YGR027C YMR142C_YDL082W YER102W_YBL072C YAL056W_YOR371C YDR438W_YML018C
1.120000000000000000e+02 1.180000000000000000e+02 3.810000000000000000e+02 1.400000000000000000e+02 1.850000000000000000e+02 3.180000000000000000e+02 1.550000000000000000e+02 3.060000000000000000e+02 1.970000000000000000e+02 4.980000000000000000e+02 3.310000000000000000e+02 4.030000000000000000e+02 2.480000000000000000e+02 2.770000000000000000e+02 1.420000000000000000e+02 1.340000000000000000e+02 6.690000000000000000e+02 1.830000000000000000e+02 9.540000000000000000e+02 1.080000000000000000e+02 1.590000000000000000e+02 1.330000000000000000e+02 1.630000000000000000e+02 8.340000000000000000e+02 6.790000000000000000e+02 2.880000000000000000e+02 2.680000000000000000e+02 1.360000000000000000e+02 1.129000000000000000e+03 8.370000000000000000e+02 3.730000000000000000e+02 1.070000000000000000e+02 1.970000000000000000e+02 1.980000000000000000e+02 6.550000000000000000e+02 3.310000000000000000e+02
-1.177920339840311044e+03 -1.203318373007018863e+03 -5.744157190787628679e+03 -1.376102817944462231e+03 -2.133654279977697115e+03 -5.793897827811395473e+03 -3.307018263328297053e+03 -7.201823481630355673e+03 -2.319897921650512671e+03 -1.265474668223042681e+04 -6.774645640385168008e+03 -9.447857057111448739e+03 -3.477820009588350331e+03 -6.760354336512429654e+03 -2.917344802220968177e+03 -1.204796980218644194e+03 -1.421681202451970421e+04 -1.836987084987900971e+03 -2.825867522322065997e+04 -1.873344816723919166e+03 -1.463520879832597529e+03 -1.250429892291630495e+03 -1.739013333759992520e+03 -1.884270276701317198e+04 -1.337581997788667468e+04 -5.775795877535876571e+03 -7.330511605126477662e+03 -1.367173565709665127e+03 -1.882482502830799058e+04 -2.171648579577941200e+04 -8.696014971181914007e+03 -1.260716198842474114e+03 -2.053726985164264534e+03 -2.057684283677896019e+03 -1.852137955080143729e+04 -8.415314080222513439e+03
3.249950708573107194e-01 3.321107026099954784e-01 2.589447516705356556e-01 2.955224591530238309e-01 2.761037373905274594e-01 2.870322614960774121e-01 2.870760868827183510e-01 2.848009165449460478e-01 2.799499503619946039e-01 2.796242145772507848e-01 2.811631257186594790e-01 2.983208507029460610e-01 2.870878763961950964e-01 2.941825576214553983e-01 3.248620154728679155e-01 2.944691084452843444e-01 2.964324145723327142e-01 3.090428450089739432e-01 3.521376957236654892e-01 2.983943470283830779e-01 2.961763099146575429e-01 3.009337970376089744e-01 2.977841591918064523e-01 3.045895680569165043e-01 2.685079500233803484e-01 3.179715920019276498e-01 2.989979199693004186e-01 2.665408602355445744e-01 2.713952689607492808e-01 3.158977272875849174e-01 2.687932082526853783e-01 2.849080281312386109e-01 3.159128482321882370e-01 2.907937222206221084e-01 3.328811882381968457e-01 2.713711453885939706e-01
1.862938992546502026e-01 2.353867106358036310e-01 2.386890866961779156e-01 2.122304404643984288e-01 2.163483712019438621e-01 2.107639360430342002e-01 2.098687684837760858e-01 1.752732524608290599e-01 2.069602348047935303e-01 2.530481662858065084e-01 2.297418580426548451e-01 1.893827105695318758e-01 2.266820696307647320e-01 1.935523631956710955e-01 2.284523488200098373e-01 2.074967299284676270e-01 2.005588603875926856e-01 2.278832175920696701e-01 1.668456977071494374e-01 2.071560929289194553e-01 2.207598876936382737e-01 2.166501451089688224e-01 2.109447131289124144e-01 1.986419978580783730e-01 2.398574228697454291e-01 2.082138925813397379e-01 1.776192645731128616e-01 1.932564005420635833e-01 2.223349121789081062e-01 1.982314787859714433e-01 2.150068863311344614e-01 2.272044867148922120e-01 2.197817320996805213e-01 2.165140325243500863e-01 1.747978303511485421e-01 1.994773043071770280e-01
2.002250363243908982e-01 1.795466835284384166e-01 2.076173487714859378e-01 2.051944953639979474e-01 2.088033004796533421e-01 2.159356470517891091e-01 2.279389417748927116e-01 2.111061750834163642e-01 2.040739991115811947e-01 1.974110688792682922e-01 2.000219848488337671e-01 2.194075473339071602e-01 1.767894261363386899e-01 2.248372665436310924e-01 1.813130397462152099e-01 1.914474146586074010e-01 1.955033268384584466e-01 1.780349254906553880e-01 1.930981434677909725e-01 2.287825637522593325e-01 1.947159127752882135e-01 2.035334009171026470e-01 1.879690637528282637e-01 1.867650446901599481e-01 1.989033075344879831e-01 2.192263136145153612e-01 2.368360819987972710e-01 2.225798890541112185e-01 2.085170016717523556e-01 1.990890701007762831e-01 2.080303139004049950e-01 2.010188452929889957e-01 1.943810141299006367e-01 2.065037700584086422e-01 2.014015216312761980e-01 2.187532012342438548e-01
2.884859935636481243e-01 2.529559032257624462e-01 2.947488128618005465e-01 2.870526050185798206e-01 2.987445909278753642e-01 2.862681554090992786e-01 2.751162028586128239e-01 3.288196559108086392e-01 3.090158157216306156e-01 2.699165502576744702e-01 2.890730313898519088e-01 2.928888913936149030e-01 3.094406278367015095e-01 2.874278126392423860e-01 2.653725959609070650e-01 3.065867469676405443e-01 3.075053982016160981e-01 2.850390119083009433e-01 2.879184631013941287e-01 2.656669962904381066e-01 2.883478896164160532e-01 2.788826569363195285e-01 3.033020639264528695e-01 3.100033893948451746e-01 2.927313195723862393e-01 2.545882018022172510e-01 2.865467334587894488e-01 3.176228501682806793e-01 2.977528171885902575e-01 2.867817238256673562e-01 3.081695915157752208e-01 2.868686398608801258e-01 2.699244055382306051e-01 2.861884751966191631e-01 2.909194597793784420e-01 3.103983490699852021e-01
6.316183458932531636e+00 6.681851494952013581e+00 3.818972121125885355e+00 5.474608701232078545e+00 5.270969721896756610e+00 3.677831705120242933e+00 2.215637699932611060e+00 2.731301682333889147e+00 5.377799904171530976e+00 2.506003953093820513e+00 2.915032813618343432e+00 2.545461640789587587e+00 5.184573820942504518e+00 2.388170711200809482e+00 2.751345552019192287e+00 1.119896924598880972e+01 2.922190637048175610e+00 6.348356196405522844e+00 2.717769521885814665e+00 2.814370221058432708e+00 8.264113821425546291e+00 8.993571235361050853e+00 8.388020050415473605e+00 2.897991348708579551e+00 2.783637901213013688e+00 3.077776752537560334e+00 2.432325193080135950e+00 8.395618253421464061e+00 3.508428826614335971e+00 2.625630334146906275e+00 2.580540542683076755e+00 5.526161408191618385e+00 7.312733802835304608e+00 7.156412312134695419e+00 2.490129589825686551e+00 2.838533503237783862e+00
8.537648751306969874e-02 5.423398135147960986e-02 4.123848432988508339e-02 7.364593808583314027e-02 1.256823733144218358e-01 6.081174771044229460e-02 3.466447777883321923e-02 6.571471411855486777e-02 1.714040364028059371e-01 1.152319926459375032e-01 1.103194113265924259e-01 6.987514688448198674e-02 2.572882878116777502e-02 8.952021909424105750e-02 1.508357210972115225e-01 2.431533123087905798e-02 7.052237363711869045e-02 9.514166149173493292e-02 1.882315269379415401e-01 6.399168200194434164e-02 8.948745759044575421e-02 1.345984135847624885e-01 7.622728570068627862e-02 7.011727765017448932e-02 8.256943198273346274e-02 4.698927537222483825e-02 9.381116813144388389e-02 5.575942277050946472e-02 4.603993953781981147e-02 8.320419731992884094e-02 1.021957411822154160e-01 1.520894465969297171e-01 2.244008537197420272e-01 1.856946588781321072e-01 1.211884056430271167e-01 1.051641837979969685e-01
1.645586485294988188e+00 1.235109782689245428e+00 4.665558252604081191e-01 3.570692031987166004e+00 2.337344820543591606e+00 1.796695744375902404e-01 2.892741043195321549e-01 1.222199938923264478e-01 1.405316524163191971e+00 1.759784289081524900e-01 3.157301388161941336e-03 5.127553054736297931e-03 3.630642471842520647e-01 1.043390551586314136e-01 1.509106543927692112e-01 2.669957216511240183e+00 2.535895664877045250e-02 1.777452789380255860e+00 7.771488378922279845e-03 3.401893874463242651e-01 3.369708747790356007e+00 7.179444089790931294e+00 1.411782585311808447e+00 1.601868530950533998e-01 1.238351094660512103e-02 2.737684797672633175e-01 1.919525293878728911e-03 2.799553516808277909e+00 9.549354803611467268e-01 2.399593626614185404e-02 6.542753438972087957e-03 3.023919949990413691e+00 5.789210783112633152e+00 4.869695447567874425e+00 5.522635891984163659e-02 5.650005565542882274e-02
3.993965524192672478e-01 1.425635039115159985e+00 -1.979627777959153345e+00 -5.966919092850239137e-01 -1.262195324397821672e+00 -6.516247476396752614e-01 5.649403732648436982e-01 -1.014377710762251361e+00 -1.012770262878006644e+00 -7.143167325158701342e-01 -9.168322120032594569e+01 -3.687866455369067609e+01 -4.642362307659076981e-01 9.679131681627256567e-01 -3.948663074130621120e-01 -1.571695693911862923e+00 -3.514175427742254243e+01 -1.793811214538651999e-01 -1.159300909956046510e+01 -1.351478988427768702e+00 -1.286950814609717719e+00 -6.192678347584760212e-01 -2.816763544321788659e-01 -2.197503779107561783e+00 -4.402358557565939634e+01 -1.451875726954211521e-01 5.701614437058227480e+01 -5.424812522823352356e-01 -1.452267956255218762e+00 -1.569685594745239854e+01 -5.307565530524072273e+01 -8.281072737792545269e-01 -2.637680639300933327e-01 -4.722826955852090225e-01 -2.590759440784497158e+00 -1.652258432627646600e+00
4.123271821621181388e-02 4.777080387269685979e-02 1.899028138974951097e-01 3.169438288337433213e-02 1.845872987209483049e-02 1.009565751071382633e-01 4.667758925283631011e-01 4.549963968196280573e-01 1.224181181258868073e-01 2.079011215792796463e-01 3.620647125825013912e-01 8.222907293513560466e-29 2.725403539951034779e-02 1.593190471850053636e-01 5.687330714989112523e-02 4.790854618342962017e-07 1.402775671694141690e-01 1.066710064008185949e-05 7.266154281337320331e-01 3.738493829583775657e-02 1.445087360062063953e-02 4.314628511544498330e-07 1.933623505902948292e-02 5.491371678020712244e-01 1.097345163483735980e-01 5.662487411417613803e-01 1.376554405216420529e-01 1.586420804246959151e-02 9.810571092448668040e-02 6.936569486521136918e-01 3.522979557336722300e-01 5.734633458351608396e-07 8.502828207121566895e-02 5.553365529563959041e-02 2.885649629889033285e-01 1.200972951256317867e+00
2.375509446576837269e-01 1.029561239014439994e-01 2.256382726827824148e-01 2.026669059014649110e-01 1.638271459448934486e-01 5.521624297362881517e-01 4.976221842151938191e+00 2.501618895045625734e+00 1.155382660579672705e-01 1.557305197463134894e+00 4.617940132722829771e-01 2.479585074071331441e+00 6.303812306809916111e-01 1.490783883467033943e+00 5.645076213866013770e-01 6.282769105052601888e-02 2.043813193541777373e+00 2.227872269658709159e-01 1.362787279949617014e+00 5.286726427073220602e-01 1.274520470280429973e-01 2.119003669021884695e-01 2.132492987187137867e-01 1.358962185825041802e+00 5.597203004619176747e-01 2.039524193192345791e+00 3.173616314100371927e+00 2.081374881871886351e-01 8.748976637298258030e-01 2.896613879627717658e+00 1.047152158034249325e+00 3.548778022155724687e-01 1.341669340623101170e-01 1.766511520399686452e-01 3.650135588673960374e+00 1.008190600109940771e+00
1.122652266383977054e-01 1.366353064818305041e-01 2.122071894047087570e-01 1.134090912516867999e-01 8.437686442677838627e-02 6.052430431410905642e-01 2.499099188907762947e+00 2.582225054326667824e+00 1.807222518043724857e-01 2.627058551943597831e+00 5.637845740975259146e-01 1.820894094403966212e+00 4.626303001694749284e-01 1.934628592275424941e+00 1.249018932761004619e+00 1.651735924650080678e-01 1.289121188331751933e+00 1.810945719017984235e-01 1.549336886526278878e+00 6.317955107937919257e-01 1.522343635831445718e-01 9.151205410824769793e-02 2.085252655840369729e-01 1.479847797587450886e+00 9.288361332977382867e-01 1.217047544783218083e+00 2.471896333336085494e+00 1.645223087806097773e-01 3.235508664147581093e-01 3.047463469146249437e+00 1.115057373360382353e+00 2.054548555625335671e-01 8.094486454709953760e-02 9.338213276002793606e-02 2.162992772670602637e+00 2.146237612442023934e+00
1.137925610174464058e-01 1.879577462020057543e-01 6.580841857759056612e-01 1.624964701711761883e-01 2.756472703499646681e-01 5.627257732329984385e-01 3.978651354232831672e+00 3.192909454575224348e+00 2.016318252995449589e-01 2.327553310845607903e+00 9.734743927597883095e-01 3.044833832075933167e+00 4.920381788816280411e-01 2.256757429722173747e+00 4.156066882767963655e-01 1.396116822017887948e-01 1.933361492470027088e+00 1.809079904150067142e-01 1.845114855468161563e+00 7.014364035640973105e-01 1.192454120888053470e-01 2.087231447402703444e-01 1.748919101890432648e-01 2.867614451984404234e+00 1.237731396330758127e+00 2.637791236853066046e+00 3.066695165702811643e+00 1.779209818057721770e-01 8.710439937222890228e-01 3.460613059414980874e+00 1.223229684550021457e+00 4.138181727274900523e-01 1.802303333546277364e-01 2.086468898853651444e-01 2.843251415820490458e+00 1.726597842401458305e+00
