# YLR406C_YDL075W YER131W_YGL189C YDR502C_YLR180W YML026C_YDR450W YNL301C_YOL120C YHR106W_YDR353W YIL057C_YER067W YPL087W_YBR183W YNL069C_YIL133C YDR518W_YCL043C YGR043C_YLR354C YPR157W_YGR141W YDR099W_YER177W YBR024W_YBR037C YPL037C_YDR252W YMR143W_YDL083C YPR159W_YGR143W YJL177W_YKL180W YGL133W_YPL216W YJR048W_YEL039C YBR191W_YPL079W YER074W_YIL069C YDR418W_YEL054C YNL049C_YIL109C YBR117C_YPR074C YPL232W_YMR183C YLR284C_YOR180C YBL087C_YER117W YGL062W_YBR218C YIR033W_YKL020C YMR243C_YOR316C YLR333C_YGR027C YMR142C_YDL082W YER102W_YBL072C YAL056W_YOR371C YDR438W_YML018C
3.360000000000000000e+02 3.540000000000000000e+02 1.143000000000000000e+03 4.200000000000000000e+02 5.550000000000000000e+02 9.540000000000000000e+02 4.650000000000000000e+02 9.180000000000000000e+02 5.910000000000000000e+02 1.494000000000000000e+03 9.930000000000000000e+02 1.209000000000000000e+03 7.440000000000000000e+02 8.310000000000000000e+02 4.260000000000000000e+02 4.020000000000000000e+02 2.007000000000000000e+03 5.490000000000000000e+02 2.862000000000000000e+03 3.240000000000000000e+02 4.770000000000000000e+02 3.990000000000000000e+02 4.890000000000000000e+02 2.502000000000000000e+03 2.037000000000000000e+03 8.640000000000000000e+02 8.040000000000000000e+02 4.080000000000000000e+02 3.387000000000000000e+03 2.511000000000000000e+03 1.119000000000000000e+03 3.210000000000000000e+02 5.910000000000000000e+02 5.940000000000000000e+02 1.965000000000000000e+03 9.930000000000000000e+02
-1.273888497366491720e+03 -1.327880762692681628e+03 -6.720679285953679937e+03 -1.468991956744603840e+03 -2.254783202916060418e+03 -6.665860114014733881e+03 -3.730046277794055641e+03 -8.086080489942155509e+03 -2.461871380686177872e+03 -1.363470228834060799e+04 -7.502749907158037786e+03 -1.058955275089800125e+04 -4.119589918366777056e+03 -7.499436245238601259e+03 -3.188783967006008879e+03 -1.335916495135801370e+03 -1.592970376588995896e+04 -1.963226836091831501e+03 -3.008152304727715091e+04 -2.142239055335747707e+03 -1.566814164663666588e+03 -1.314569615422261222e+03 -1.882023544161713971e+03 -2.108961911894397417e+04 -1.510355733095087817e+04 -6.627567263544805428e+03 -8.033420769944635140e+03 -1.478592014849505858e+03 -2.172913785200421989e+04 -2.377402505675892462e+04 -9.655404091783258991e+03 -1.335246109526568262e+03 -2.135735242185516654e+03 -2.126928697992290836e+03 -1.995732065108599272e+04 -9.236745246826270886e+03
2.995140436822811836e-01 3.119700853632736970e-01 2.460741355021155430e-01 2.850491384564780573e-01 2.690866768118346797e-01 2.674402843372861716e-01 3.210908509487612195e-01 2.606225778886270827e-01 2.699560559200929744e-01 2.837614153575214182e-01 2.902362802286465593e-01 2.666561545306642689e-01 2.698093605941058182e-01 2.879092561260573335e-01 3.245412568165697009e-01 2.816834716042477260e-01 2.835448476753149594e-01 2.926183743278931715e-01 3.385918320138333604e-01 3.085103560134817013e-01 2.847305370972192384e-01 2.905454932690397785e-01 2.826492270555784336e-01 2.970509263199506700e-01 2.624085351821133227e-01 3.234906361354588644e-01 2.913133018956849951e-01 2.367550085282905670e-01 2.564388535531050839e-01 3.130849504706073594e-01 2.645963301374237853e-01 2.865125020291227065e-01 3.028577351720255217e-01 2.763422175122581814e-01 3.174455889785877671e-01 2.660428012155656718e-01
2.054574088630319872e-01 2.642830317066873769e-01 2.469983842009884634e-01 2.335297799307418098e-01 2.396476871931763064e-01 2.405964448760426477e-01 2.328664669042339597e-01 1.889566374362605106e-01 2.302442457636914297e-01 2.458361280938207716e-01 2.302147485535611660e-01 2.221063684900546065e-01 2.540534064625144528e-01 2.140775409549750263e-01 2.453074033173769097e-01 2.283252978620091689e-01 2.347996059591604678e-01 2.567127558244104435e-01 1.899404035899855681e-01 2.232270794737479802e-01 2.372681796203733040e-01 2.317742997370012270e-01 2.410363418366713029e-01 2.238421369192828136e-01 2.461424602061082489e-01 2.197658873402749957e-01 2.005947442158051985e-01 2.216704524001647802e-01 2.414059268163373517e-01 2.149404680484167385e-01 2.355158433918093375e-01 2.378770269904761370e-01 2.417165137111184359e-01 2.393402576402932636e-01 2.033134370245900102e-01 2.066734101100945742e-01
1.991933101943337281e-01 1.794672100856528341e-01 2.033208199993107312e-01 1.944059197235021852e-01 2.058644426982712827e-01 2.181723975562190054e-01 1.905470371983961908e-01 2.066781358444626793e-01 2.030217085134351784e-01 1.932305874151882819e-01 1.946321260829908806e-01 2.214241317420040933e-01 1.808210287487792556e-01 2.108336475554315748e-01 1.847895250229393826e-01 1.828829658229011446e-01 1.929329437461842489e-01 1.812489796965648936e-01 1.927004058208007242e-01 2.063778558427797338e-01 1.888484206357103068e-01 1.950248770060079573e-01 1.824221341287661224e-01 1.841054070975108037e-01 2.033129831434057899e-01 2.052764073762739228e-01 2.190873811597098819e-01 2.227250709665690165e-01 2.129052101466822888e-01 1.846098869123136699e-01 1.997888496899810629e-01 1.899659160853488238e-01 1.971038262565333599e-01 2.090252515030517066e-01 1.993101479673617671e-01 1.988880590389139058e-01
2.958352372603531011e-01 2.442796728443860643e-01 3.036066602975852624e-01 2.870151618892778922e-01 2.854011932967177589e-01 2.737908732304522030e-01 2.554956449486086578e-01 3.437426488306497552e-01 2.967779898027803065e-01 2.771718691334694729e-01 2.849168451348013664e-01 2.898133452372770869e-01 2.953162041946004179e-01 2.871795553635361209e-01 2.453618148431140344e-01 3.071082647108419605e-01 2.887226026193402406e-01 2.694198901511315469e-01 2.787673585753803751e-01 2.618847086699905846e-01 2.891528626466972618e-01 2.826553299879510095e-01 2.938922969789841688e-01 2.950015296632556572e-01 2.881360214683726384e-01 2.514670691479922171e-01 2.890045727287999244e-01 3.188494681049756085e-01 2.892500094838751923e-01 2.873646945686621490e-01 3.000989767807858422e-01 2.856445548950524715e-01 2.583219248603227380e-01 2.752922733443969316e-01 2.799308260294604556e-01 3.283957296354259037e-01
1.043206501911890172e+01 9.908180773820262743e+00 6.144489992976128967e+00 9.408286560618002170e+00 7.590945450861869226e+00 5.083942450624594045e+00 4.118433485862888155e+00 3.415030646298615302e+00 7.507139619338452974e+00 3.620791286734095671e+00 4.461592620322627489e+00 3.319824125127728731e+00 8.472800693408133910e+00 3.556838175686538595e+00 4.242197496149338498e+00 2.151824898622412974e+01 3.574154699500846633e+00 8.942511108445620138e+00 3.507752288560835652e+00 4.695445129655479555e+00 1.183917733711962939e+01 1.345359171156532874e+01 1.185561290397923173e+01 3.662719963848566795e+00 3.981675040186259285e+00 4.586621315151087508e+00 3.554311594952219711e+00 1.112544848803117858e+01 5.048632603145659203e+00 3.590522636641705567e+00 3.416586088389937714e+00 7.974926826945026193e+00 9.436722593488953592e+00 8.834207793957849830e+00 3.082631689471620362e+00 3.575221877122821468e+00
7.624000260011106533e+00 6.744621805017930072e+00 2.674075559079657882e+00 1.543004017168232700e+01 9.968466742648290690e+00 1.609543543642358188e+00 8.699066568634680197e-01 3.802386832350811430e-01 4.137531168335375042e+00 2.323334119477106774e-01 5.411541047301745566e-01 4.733165131368916589e-01 3.447918702635086596e+00 3.601789798289908306e-01 4.470463032131821168e-01 1.361585230775384758e+01 1.034114206471812736e+00 8.933981647306284302e+00 7.217746564562192713e-02 2.133618162621190972e+00 1.526164869285003078e+01 2.441787503264637849e+01 7.652668314332664146e+00 4.798369680614658628e-01 5.348723358948525020e-01 9.821502372175053841e-01 2.001067566797655184e-01 1.349523614750553513e+01 4.078608095209290241e+00 2.686266678924444928e-01 5.397434006219204994e-01 1.060158687635064823e+01 1.581703093919568381e+01 1.626046817187856774e+01 1.582979618391538723e-01 1.172785281586906786e-01
2.628377055076951477e-02 1.808759150303546406e-02 5.020355971900571784e-02 2.774091346691656690e-02 1.802948678024316950e-02 4.641980934291534827e-02 7.384024761448719498e-02 5.532077686478048539e-02 2.956007950336108150e-02 1.753163948892748347e-02 7.013310063591211840e-02 4.161452431557416398e-02 4.801738387529535385e-02 4.920316506112363403e-02 1.489694721764226251e-02 1.058063730282490268e-02 6.685651090651842376e-02 1.863684711132806981e-02 1.021774403948258331e-01 2.377629292745690043e-02 1.783196528286828259e-02 1.610035678193753872e-02 2.177865631055123444e-02 6.359304763882299427e-02 1.274508197755364579e-02 6.686765868564270576e-02 4.419908551469431401e-02 2.451522825831999042e-02 6.276807626638578053e-02 7.647439900611825714e-02 6.216762377506792475e-02 7.060913723894084691e-03 1.928787718250646321e-02 2.696781056502444915e-02 6.304496728016814600e-02 1.023795867305279800e-01
7.306876499032863292e-02 6.589822265994398076e-02 1.500139629116132856e-01 6.572198971218562447e-02 7.146786499172295970e-02 1.967681180188474155e-01 3.106237097529674362e-01 4.045210318745911526e-01 9.269456993626240537e-02 4.278322445597531609e-01 2.579535337194753808e-01 3.538949856474341571e-01 1.488781863751097723e-01 3.881976328020189659e-01 2.441103477122480159e-01 5.280151048825463406e-02 2.898555908751365706e-01 7.037338389585938436e-02 5.344903610642929292e-01 1.865878348976779955e-01 5.527706124255872544e-02 6.382512402440727872e-02 7.793697480240464881e-02 3.387122167671643980e-01 2.390012519187774687e-01 2.927738034366422215e-01 5.024713923863497467e-01 6.780330359096459203e-02 1.795801704142733213e-01 5.101532134179299627e-01 3.224727365992893779e-01 1.115900276469527636e-01 6.660755367365410462e-02 7.042371628878542344e-02 5.423483254967038647e-01 4.578918050455270672e-01
